Spike,775.000000,785.000000,50,0
Spike,800.000000,785.000000,50,0
Spike,825.000000,785.000000,50,0
Spike,850.000000,785.000000,50,0
Spike,875.000000,785.000000,50,0
Spike,900.000000,785.000000,50,0
Spike,925.000000,785.000000,50,0
Spike,950.000000,785.000000,50,0
Spike,975.000000,785.000000,50,0
Spike,1000.000000,785.000000,50,0
Spike,1025.000000,785.000000,50,0
Spike,1050.000000,785.000000,50,0
Spike,1075.000000,785.000000,50,0
Spike,1100.000000,785.000000,50,0
Spike,1125.000000,785.000000,50,0
Spike,1150.000000,785.000000,50,0
Spike,1175.000000,785.000000,50,0
Spike,1200.000000,785.000000,50,0
Spike,1225.000000,785.000000,50,0
Spike,1250.000000,785.000000,50,0
Spike,1275.000000,785.000000,50,0
Spike,1300.000000,785.000000,50,0
Spike,1325.000000,785.000000,50,0
Spike,1350.000000,785.000000,50,0
Spike,1375.000000,785.000000,50,0
Spike,1400.000000,785.000000,50,0
Spike,1425.000000,785.000000,50,0
Spike,280.000000,108.000000,50,0
Spike,98.000000,122.000000,50,180
Spike,130.000000,122.000000,50,180
Spike,75.000000,75.000000,50,405
Spike,17.000000,522.000000,50,360
Spike,480.000000,594.000000,50,360
Spike,283.000000,18.000000,50,540
Spike,318.000000,18.000000,50,540
Spike,350.000000,18.000000,50,540
Spike,380.000000,19.000000,50,540
Spike,1343.000000,538.000000,50,315
Spike,1059.000000,82.000000,50,540
Spike,1010.000000,83.000000,50,540
Spike,1002.000000,-22.000000,50,720
Spike,896.000000,637.000000,50,720
Spike,928.000000,637.000000,50,720
Spike,957.000000,636.000000,50,720
Spike,893.000000,691.000000,50,540
Spike,925.000000,691.000000,50,540
Spike,955.000000,691.000000,50,540
Spike,747.000000,130.000000,50,0
Spike,719.000000,286.000000,50,0
Spike,958.000000,365.000000,50,0
Spike,440.000000,328.000000,50,0
Spike,471.000000,327.000000,50,0
Spike,405.000000,328.000000,50,0
Spike,406.000000,374.000000,50,-180
Spike,438.000000,374.000000,50,-180
Spike,471.000000,373.000000,50,-180
Spike,1381.000000,295.000000,50,-180
Spike,1342.000000,295.000000,50,-180
Spike,1305.000000,295.000000,50,-180
Spike,1317.000000,414.000000,50,-360
Spike,1354.000000,414.000000,50,-360
Spike,1388.000000,414.000000,50,-360
Spike,1132.000000,105.000000,50,0
Spike,1176.000000,105.000000,50,0
Spike,615.000000,205.000000,50,0
Spike,661.000000,205.000000,50,0
Spike,1339.000000,247.000000,50,0
Spike,1303.000000,246.000000,50,0
Spike,1373.000000,246.000000,50,0
Spike,185.000000,212.000000,50,0
Spike,232.000000,212.000000,50,0
FinishLineFlag, 1341.000000,349.000000
OrangePortal, 1265.000000,660.000000
BluePortal, 1319.000000,42.000000
